Student ID,ENROLLMENT MONTH,ENROLLMENT YEAR,PRE-U,COURSES,TYPE OF SPONSOR ,YTN PBU,NATIONALITY,CGPA,EXCEED,DROPOUT,UNEMPLOYMENT RATE,GDP (B),GDP GROWTH RATE (%),INFLATION RATE,IPTS ENROLLMENT,UNITEN INTAKE
1210996,September,2021,Foundation,Computing,Sponsored,,International,3.71,No,0,4.05,372.98,5.60 ,2.48,66184,661
1211839,September,2019,Diploma,Business,Sponsored,,Local,2.44,No,0,3.26,365.18,4.41 ,0.66,75854,758
1212480,January,1997,Diploma,Business,Private,,Local,3.58,No,0,2.45,100.01,7.32 ,2.66,15036,156
1213150,January,2007,Diploma,Business,Loan,No,Local,3.88,No,0,3.23,193.55,6.30 ,2.03,43625,456
1214769,January,2007,Foundation,Computing,Sponsored,,Local,1.75,Yes,1,3.23,193.55,6.30 ,2.03,43625,456
1215783,January,2019,Diploma,Computing,Loan,No,Local,2.86,No,0,3.26,365.18,4.41 ,0.66,75854,758
1216384,January,2021,Foundation,Engineering,Loan,No,Local,3.05,No,0,4.05,372.98,5.60 ,2.48,66184,661
1217479,January,1997,Foundation,Engineering,Private,,Local,2.84,No,0,2.45,100.01,7.32 ,2.66,15036,156
1218467,January,2000,Diploma,Business,Loan,Yes,Local,2.79,No,0,3.00,93.79,8.86 ,1.53,25951,255
1219556,January,2005,Diploma,Computing,Sponsored,,Local,2.19,No,0,3.53,143.53,5.33 ,2.98,34676,346
1220157,September,2003,Foundation,Business,Sponsored,,Local,2.87,No,0,3.61,110.2,5.79 ,1.09,36279,367
1221102,September,2017,Foundation,Business,Sponsored,,Local,1.07,Yes,1,3.41,319.11,5.81 ,3.87,91033,910
1222876,September,2019,Foundation,Business,Private,,Local,1.34,Yes,1,3.26,365.18,4.41 ,0.66,75854,758
1223431,September,2006,Foundation,Computing,Sponsored,,Local,3.94,No,0,3.32,162.69,5.58 ,3.61,43490,439
1224169,January,2005,Diploma,Engineering,Sponsored,,Local,2.89,No,0,3.53,143.53,5.33 ,2.98,34676,346
1225643,January,2005,Foundation,Business,Sponsored,,Local,3.42,No,0,3.53,143.53,5.33 ,2.98,34676,346
1226988,January,2012,Foundation,Business,Loan,No,Local,3.80,No,0,3.10,314.44,5.47 ,1.66,45525,455
1227799,January,2016,Diploma,Computing,Sponsored,,Local,1.11,Yes,1,3.44,301.26,4.45 ,2.09,80009,809
1228508,January,1998,Foundation,Engineering,Private,,Local,3.30,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1229107,January,2007,Foundation,Business,Sponsored,,Local,3.72,No,0,3.23,193.55,6.30 ,2.03,43625,456
1230593,January,2018,Foundation,Engineering,Loan,Yes,Local,3.69,No,0,3.30,358.79,4.84 ,0.88,73840,738
1231237,January,1998,Diploma,Engineering,Sponsored,,Local,2.88,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1232409,September,2003,Foundation,Engineering,Private,,Local,1.30,Yes,1,3.61,110.2,5.79 ,1.09,36279,367
1233403,September,2001,Foundation,Business,Loan,Yes,Local,2.03,No,0,3.53,97.78,0.52 ,1.42,26858,281
1234770,September,2017,Diploma,Business,Sponsored,,Local,3.43,No,0,3.41,319.11,5.81 ,3.87,91033,910
1235522,September,2018,Diploma,Engineering,Sponsored,,Local,2.14,No,0,3.30,358.79,4.84 ,0.88,73840,738
1236629,January,2021,Diploma,Computing,Sponsored,,Local,2.52,No,0,4.05,372.98,5.60 ,2.48,66184,661
1237175,January,2011,Foundation,Business,Private,,Local,2.64,No,0,3.05,297.95,5.29 ,3.17,54244,544
1238146,January,2002,Foundation,Engineering,Private,,Local,2.55,No,0,3.48,100.85,5.39 ,1.81,28626,282
1239780,January,2005,Foundation,Engineering,Sponsored,,Local,2.87,No,0,3.53,143.53,5.33 ,2.98,34676,346
1240808,January,2019,Diploma,Engineering,Sponsored,,Local,2.58,No,0,3.26,365.18,4.41 ,0.66,75854,758
1241657,January,1998,Foundation,Business,Private,,Local,2.72,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1242608,January,2011,Diploma,Engineering,Sponsored,,Local,3.51,No,0,3.05,297.95,5.29 ,3.17,54244,544
1243792,January,2005,Foundation,Business,Loan,No,Local,1.74,Yes,1,3.53,143.53,5.33 ,2.98,34676,346
1244358,September,2008,Foundation,Business,Loan,No,International,2.23,No,0,3.32,230.81,4.83 ,5.44,43261,436
1245707,September,2016,Diploma,Engineering,Loan,Yes,Local,2.71,No,0,3.44,301.26,4.45 ,2.09,80009,809
1246634,September,2022,Diploma,Engineering,Sponsored,,Local,3.71,No,0,3.73,406.31,8.69 ,3.38,63905,695
1247972,September,2020,Foundation,Engineering,Private,,Local,3.64,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1248233,January,2018,Diploma,Computing,Sponsored,,Local,2.26,No,0,3.30,358.79,4.84 ,0.88,73840,738
1249478,January,2011,Foundation,Computing,Loan,Yes,Local,2.93,No,0,3.05,297.95,5.29 ,3.17,54244,544
1250512,January,2002,Foundation,Business,Private,,International,3.87,No,0,3.48,100.85,5.39 ,1.81,28626,282
1251507,January,2016,Foundation,Engineering,Loan,Yes,Local,1.01,Yes,1,3.44,301.26,4.45 ,2.09,80009,809
1252776,January,2013,Diploma,Computing,Sponsored,,Local,3.10,No,0,3.16,323.28,4.69 ,2.11,38127,481
1253521,January,2018,Foundation,Business,Sponsored,,International,3.70,No,0,3.30,358.79,4.84 ,0.88,73840,738
1254123,January,2009,Diploma,Engineering,Loan,No,Local,2.67,No,0,3.66,202.26,-1.51 ,0.58,52034,520
1255828,January,2000,Foundation,Engineering,Private,,Local,3.03,No,0,3.00,93.79,8.86 ,1.53,25951,255
1256386,September,2022,Foundation,Business,Loan,No,Local,3.24,No,0,3.73,406.31,8.69 ,3.38,63905,695
1257467,September,2019,Diploma,Computing,Sponsored,,Local,3.62,No,0,3.26,365.18,4.41 ,0.66,75854,758
1258415,September,2011,Diploma,Engineering,Private,,Local,3.95,No,0,3.05,297.95,5.29 ,3.17,54244,544
1259445,September,2000,Diploma,Computing,Private,,Local,2.66,No,0,3.00,93.79,8.86 ,1.53,25951,255
1260326,January,2005,Diploma,Computing,Loan,No,Local,2.46,No,0,3.53,143.53,5.33 ,2.98,34676,346
1261919,January,2003,Foundation,Engineering,Private,,Local,3.19,No,0,3.61,110.2,5.79 ,1.09,36279,367
1262863,January,2012,Diploma,Business,Loan,Yes,Local,2.29,No,0,3.10,314.44,5.47 ,1.66,45525,455
1263329,January,2016,Foundation,Business,Private,,Local,3.40,No,0,3.44,301.26,4.45 ,2.09,80009,809
1264362,January,2012,Foundation,Computing,Private,,Local,1.84,Yes,0,3.10,314.44,5.47 ,1.66,45525,455
1265654,January,2017,Foundation,Engineering,Sponsored,,Local,3.88,No,0,3.41,319.11,5.81 ,3.87,91033,910
1266220,January,2008,Diploma,Engineering,Private,,Local,3.96,No,0,3.32,230.81,4.83 ,5.44,43261,436
1267866,January,2003,Diploma,Engineering,Loan,Yes,Local,2.08,No,0,3.61,110.2,5.79 ,1.09,36279,367
1268212,September,2021,Foundation,Engineering,Sponsored,,Local,2.88,No,0,4.05,372.98,5.60 ,2.48,66184,661
1269345,September,2000,Diploma,Business,Sponsored,,Local,2.76,No,0,3.00,93.79,8.86 ,1.53,25951,255
1270733,September,2014,Diploma,Engineering,Sponsored,,Local,2.54,No,0,2.88,338.07,6.01 ,3.14,50584,515
1271775,September,2019,Diploma,Engineering,Sponsored,,Local,2.31,No,0,3.26,365.18,4.41 ,0.66,75854,758
1272804,January,2020,Diploma,Computing,Sponsored,,Local,2.90,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1273632,January,2021,Foundation,Engineering,Private,,Local,3.96,No,0,4.05,372.98,5.60 ,2.48,66184,661
1274307,January,2015,Foundation,Engineering,Sponsored,,Local,1.82,Yes,0,3.10,301.35,5.09 ,2.1,90558,905
1275334,January,2005,Foundation,Business,Sponsored,,Local,2.59,No,0,3.53,143.53,5.33 ,2.98,34676,346
1276248,January,2012,Foundation,Business,Sponsored,,Local,3.73,No,0,3.10,314.44,5.47 ,1.66,45525,455
1277204,January,2022,Foundation,Engineering,Sponsored,,Local,2.80,No,0,3.73,406.31,8.69 ,3.38,63905,695
1278586,January,2019,Foundation,Computing,Sponsored,,Local,2.35,No,0,3.26,365.18,4.41 ,0.66,75854,758
1279976,January,2006,Foundation,Computing,Sponsored,,Local,1.96,Yes,0,3.32,162.69,5.58 ,3.61,43490,439
1280374,September,2014,Diploma,Business,Loan,Yes,Local,3.15,No,0,2.88,338.07,6.01 ,3.14,50584,515
1281800,September,2010,Foundation,Business,Loan,No,Local,3.78,No,0,3.39,255.02,7.42 ,1.62,49593,491
1282215,September,1997,Foundation,Engineering,Private,,Local,3.07,No,0,2.45,100.01,7.32 ,2.66,15036,156
1283581,September,1999,Foundation,Business,Sponsored,,Local,3.34,No,0,3.43,79.15,6.14 ,2.74,20655,205
1284854,January,2011,Diploma,Business,Loan,Yes,Local,2.70,No,0,3.05,297.95,5.29 ,3.17,54244,544
1285525,January,2012,Diploma,Computing,Sponsored,,International,2.97,No,0,3.10,314.44,5.47 ,1.66,45525,455
1286693,January,2010,Diploma,Engineering,Loan,No,Local,3.62,No,0,3.39,255.02,7.42 ,1.62,49593,491
1287708,January,2011,Foundation,Engineering,Private,,Local,3.43,No,0,3.05,297.95,5.29 ,3.17,54244,544
1288678,January,2009,Diploma,Business,Private,,Local,1.00,Yes,1,3.66,202.26,-1.51 ,0.58,52034,520
1289983,January,2016,Diploma,Business,Private,,International,3.25,No,0,3.44,301.26,4.45 ,2.09,80009,809
1290762,January,2020,Diploma,Computing,Private,,Local,3.51,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1291361,January,2008,Foundation,Computing,Sponsored,,International,3.81,No,0,3.32,230.81,4.83 ,5.44,43261,436
1292723,September,1997,Foundation,Computing,Sponsored,,Local,3.62,No,0,2.45,100.01,7.32 ,2.66,15036,156
1293263,September,2000,Diploma,Computing,Loan,No,Local,2.32,No,0,3.00,93.79,8.86 ,1.53,25951,255
1294432,September,2011,Diploma,Computing,Private,,Local,3.21,No,0,3.05,297.95,5.29 ,3.17,54244,544
1295565,September,2001,Diploma,Computing,Sponsored,,Local,2.85,No,0,3.53,97.78,0.52 ,1.42,26858,281
1296984,January,1997,Foundation,Computing,Loan,Yes,Local,3.93,No,0,2.45,100.01,7.32 ,2.66,15036,156
1297684,January,1997,Diploma,Business,Sponsored,,Local,2.09,No,0,2.45,100.01,7.32 ,2.66,15036,156
1298812,January,2016,Diploma,Business,Sponsored,,International,1.42,Yes,1,3.44,301.26,4.45 ,2.09,80009,809
1299512,January,2020,Diploma,Computing,Loan,No,Local,3.06,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1300171,January,2022,Diploma,Engineering,Sponsored,,Local,2.48,No,0,3.73,406.31,8.69 ,3.38,63905,695
1301810,January,2010,Diploma,Engineering,Private,,Local,2.38,No,0,3.39,255.02,7.42 ,1.62,49593,491
1302905,January,2008,Foundation,Computing,Sponsored,,Local,1.10,Yes,1,3.32,230.81,4.83 ,5.44,43261,436
1303459,January,2004,Diploma,Business,Private,,Local,2.88,No,0,3.54,124.75,6.78 ,1.42,40742,407
1304457,September,2018,Diploma,Engineering,Loan,No,Local,3.10,No,0,3.30,358.79,4.84 ,0.88,73840,738
1305750,September,2002,Diploma,Business,Sponsored,,Local,1.88,Yes,0,3.48,100.85,5.39 ,1.81,28626,282
1306256,September,2000,Foundation,Engineering,Loan,No,Local,3.76,No,0,3.00,93.79,8.86 ,1.53,25951,255
1307209,September,2002,Diploma,Computing,Private,,International,1.21,Yes,1,3.48,100.85,5.39 ,1.81,28626,282
1308390,January,2007,Diploma,Engineering,Sponsored,,Local,3.51,No,0,3.23,193.55,6.30 ,2.03,43625,456
1309566,January,2007,Foundation,Business,Private,,Local,3.86,No,0,3.23,193.55,6.30 ,2.03,43625,456
1310432,January,2007,Diploma,Computing,Private,,International,3.71,No,0,3.23,193.55,6.30 ,2.03,43625,456
1311942,January,2012,Diploma,Computing,Sponsored,,International,2.85,No,0,3.10,314.44,5.47 ,1.66,45525,455
1312722,January,2017,Diploma,Business,Private,,Local,3.47,No,0,3.41,319.11,5.81 ,3.87,91033,910
1313739,January,1997,Foundation,Computing,Loan,No,Local,2.14,No,0,2.45,100.01,7.32 ,2.66,15036,156
1314756,January,2019,Foundation,Computing,Loan,No,Local,3.91,No,0,3.26,365.18,4.41 ,0.66,75854,758
1315785,January,2009,Foundation,Computing,Sponsored,,Local,3.48,No,0,3.66,202.26,-1.51 ,0.58,52034,520
1316787,September,2004,Foundation,Computing,Loan,Yes,Local,2.18,No,0,3.54,124.75,6.78 ,1.42,40742,407
1317496,September,2006,Foundation,Business,Loan,Yes,Local,3.29,No,0,3.32,162.69,5.58 ,3.61,43490,439
1318484,September,1998,Foundation,Business,Loan,No,Local,3.19,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1319195,September,1998,Diploma,Computing,Sponsored,,Local,3.84,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1320654,January,2007,Diploma,Engineering,Private,,Local,3.80,No,0,3.23,193.55,6.30 ,2.03,43625,456
1321128,January,2009,Diploma,Business,Private,,Local,1.21,Yes,1,3.66,202.26,-1.51 ,0.58,52034,520
1322153,January,2002,Diploma,Computing,Sponsored,,Local,2.32,No,0,3.48,100.85,5.39 ,1.81,28626,282
1323574,January,2001,Foundation,Business,Sponsored,,Local,2.29,No,0,3.53,97.78,0.52 ,1.42,26858,281
1324873,January,2002,Foundation,Engineering,Private,,International,2.36,No,0,3.48,100.85,5.39 ,1.81,28626,282
1325432,January,2015,Diploma,Business,Sponsored,,Local,3.34,No,0,3.10,301.35,5.09 ,2.1,90558,905
1326519,January,2005,Diploma,Business,Sponsored,,Local,2.23,No,0,3.53,143.53,5.33 ,2.98,34676,346
1327293,January,2002,Foundation,Business,Loan,No,Local,3.97,No,0,3.48,100.85,5.39 ,1.81,28626,282
1328965,September,2003,Diploma,Engineering,Private,,Local,2.44,No,0,3.61,110.2,5.79 ,1.09,36279,367
1329135,September,2021,Diploma,Business,Loan,Yes,Local,1.14,Yes,1,4.05,372.98,5.60 ,2.48,66184,661
1330449,September,2000,Foundation,Computing,Private,,International,3.38,No,0,3.00,93.79,8.86 ,1.53,25951,255
1331237,September,2000,Foundation,Computing,Private,,Local,2.31,No,0,3.00,93.79,8.86 ,1.53,25951,255
1332745,January,2004,Foundation,Engineering,Private,,Local,1.25,Yes,1,3.54,124.75,6.78 ,1.42,40742,407
1333884,January,2012,Foundation,Computing,Loan,No,Local,2.64,No,0,3.10,314.44,5.47 ,1.66,45525,455
1334810,January,2020,Foundation,Engineering,Sponsored,,International,2.38,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1335285,January,2011,Diploma,Business,Private,,International,3.46,No,0,3.05,297.95,5.29 ,3.17,54244,544
1336384,January,2011,Diploma,Engineering,Sponsored,,Local,3.94,No,0,3.05,297.95,5.29 ,3.17,54244,544
1337595,January,2001,Diploma,Engineering,Private,,Local,2.01,No,0,3.53,97.78,0.52 ,1.42,26858,281
1338855,January,2014,Foundation,Computing,Private,,Local,1.06,Yes,1,2.88,338.07,6.01 ,3.14,50584,515
1339781,January,2010,Diploma,Business,Private,,International,3.79,No,0,3.39,255.02,7.42 ,1.62,49593,491
1340452,September,2022,Diploma,Computing,Sponsored,,Local,3.80,No,0,3.73,406.31,8.69 ,3.38,63905,695
1341284,September,2007,Diploma,Engineering,Sponsored,,International,3.55,No,0,3.23,193.55,6.30 ,2.03,43625,456
1342869,September,2010,Foundation,Engineering,Sponsored,,Local,2.54,No,0,3.39,255.02,7.42 ,1.62,49593,491
1343588,September,2013,Foundation,Engineering,Private,,Local,2.23,No,0,3.16,323.28,4.69 ,2.11,38127,481
1344121,January,2013,Diploma,Engineering,Sponsored,,Local,3.79,No,0,3.16,323.28,4.69 ,2.11,38127,481
1345708,January,2019,Diploma,Business,Private,,Local,2.74,No,0,3.26,365.18,4.41 ,0.66,75854,758
1346225,January,2000,Foundation,Engineering,Private,,International,2.04,No,0,3.00,93.79,8.86 ,1.53,25951,255
1347806,January,1998,Foundation,Business,Private,,International,1.20,Yes,1,3.20,72.17,-7.36 ,5.27,18362,186
1348639,January,2007,Diploma,Business,Loan,No,Local,2.19,No,0,3.23,193.55,6.30 ,2.03,43625,456
1349696,January,2007,Diploma,Computing,Private,,Local,3.55,No,0,3.23,193.55,6.30 ,2.03,43625,456
1350152,January,2014,Foundation,Computing,Loan,No,Local,1.43,Yes,1,2.88,338.07,6.01 ,3.14,50584,515
1351779,January,2016,Foundation,Business,Loan,No,Local,2.02,No,0,3.44,301.26,4.45 ,2.09,80009,809
1352566,September,1997,Diploma,Engineering,Private,,Local,1.41,Yes,1,2.45,100.01,7.32 ,2.66,15036,156
1353967,September,2012,Diploma,Computing,Loan,No,Local,2.46,No,0,3.10,314.44,5.47 ,1.66,45525,455
1354765,September,2013,Diploma,Business,Sponsored,,Local,2.76,No,0,3.16,323.28,4.69 ,2.11,38127,481
1355820,September,2016,Diploma,Engineering,Sponsored,,Local,3.45,No,0,3.44,301.26,4.45 ,2.09,80009,809
1356790,January,2002,Diploma,Engineering,Sponsored,,Local,3.37,No,0,3.48,100.85,5.39 ,1.81,28626,282
1357599,January,2015,Foundation,Engineering,Private,,Local,3.36,No,0,3.10,301.35,5.09 ,2.1,90558,905
1358977,January,2016,Foundation,Computing,Loan,No,Local,3.72,No,0,3.44,301.26,4.45 ,2.09,80009,809
1359594,January,2008,Diploma,Computing,Loan,No,Local,3.77,No,0,3.32,230.81,4.83 ,5.44,43261,436
1360974,January,2006,Diploma,Computing,Loan,Yes,Local,3.56,No,0,3.32,162.69,5.58 ,3.61,43490,439
1361278,January,2012,Foundation,Engineering,Sponsored,,Local,2.91,No,0,3.10,314.44,5.47 ,1.66,45525,455
1362977,January,1997,Foundation,Engineering,Sponsored,,Local,2.83,No,0,2.45,100.01,7.32 ,2.66,15036,156
1363574,January,1998,Diploma,Business,Private,,Local,3.74,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1364612,September,2014,Diploma,Engineering,Sponsored,,Local,2.10,No,0,2.88,338.07,6.01 ,3.14,50584,515
1365485,September,2019,Diploma,Computing,Loan,Yes,Local,2.54,No,0,3.26,365.18,4.41 ,0.66,75854,758
1366303,September,2012,Foundation,Engineering,Private,,International,2.81,No,0,3.10,314.44,5.47 ,1.66,45525,455
1367221,September,1999,Diploma,Engineering,Loan,Yes,International,3.25,No,0,3.43,79.15,6.14 ,2.74,20655,205
1368792,January,2000,Foundation,Computing,Private,,Local,2.35,No,0,3.00,93.79,8.86 ,1.53,25951,255
1369125,January,2003,Foundation,Computing,Sponsored,,Local,2.65,No,0,3.61,110.2,5.79 ,1.09,36279,367
1370680,January,2005,Diploma,Engineering,Private,,Local,3.81,No,0,3.53,143.53,5.33 ,2.98,34676,346
1371870,January,2006,Foundation,Business,Loan,No,International,2.05,No,0,3.32,162.69,5.58 ,3.61,43490,439
1372145,January,2006,Diploma,Engineering,Loan,Yes,Local,3.94,No,0,3.32,162.69,5.58 ,3.61,43490,439
1373221,January,2016,Foundation,Business,Sponsored,,Local,3.94,No,0,3.44,301.26,4.45 ,2.09,80009,809
1374948,January,2021,Foundation,Computing,Private,,Local,3.59,No,0,4.05,372.98,5.60 ,2.48,66184,661
1375787,January,2018,Diploma,Engineering,Sponsored,,Local,2.50,No,0,3.30,358.79,4.84 ,0.88,73840,738
1376925,September,2020,Foundation,Business,Loan,No,Local,3.90,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1377354,September,2016,Foundation,Engineering,Private,,International,2.60,No,0,3.44,301.26,4.45 ,2.09,80009,809
1378513,September,2001,Foundation,Computing,Sponsored,,Local,3.21,No,0,3.53,97.78,0.52 ,1.42,26858,281
1379908,September,1997,Foundation,Engineering,Private,,International,2.83,No,0,2.45,100.01,7.32 ,2.66,15036,156
1380222,January,2001,Foundation,Business,Private,,Local,3.51,No,0,3.53,97.78,0.52 ,1.42,26858,281
1381265,January,2019,Foundation,Business,Sponsored,,Local,1.85,Yes,0,3.26,365.18,4.41 ,0.66,75854,758
1382373,January,2003,Diploma,Engineering,Private,,Local,2.77,No,0,3.61,110.2,5.79 ,1.09,36279,367
1383108,January,2002,Diploma,Engineering,Loan,Yes,Local,2.70,No,0,3.48,100.85,5.39 ,1.81,28626,282
1384479,January,2017,Diploma,Business,Private,,Local,2.59,No,0,3.41,319.11,5.81 ,3.87,91033,910
1385708,January,2003,Diploma,Engineering,Sponsored,,Local,3.10,No,0,3.61,110.2,5.79 ,1.09,36279,367
1386811,January,2022,Diploma,Computing,Sponsored,,Local,3.52,No,0,3.73,406.31,8.69 ,3.38,63905,695
1387309,January,2018,Diploma,Computing,Loan,Yes,Local,3.68,No,0,3.30,358.79,4.84 ,0.88,73840,738
1388207,September,2001,Foundation,Computing,Sponsored,,Local,2.97,No,0,3.53,97.78,0.52 ,1.42,26858,281
1389571,September,2008,Foundation,Business,Private,,Local,3.29,No,0,3.32,230.81,4.83 ,5.44,43261,436
1390197,September,2020,Foundation,Computing,Private,,Local,2.57,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1391100,September,2013,Diploma,Engineering,Sponsored,,Local,2.58,No,0,3.16,323.28,4.69 ,2.11,38127,481
1392612,January,2019,Diploma,Engineering,Private,,Local,2.23,No,0,3.26,365.18,4.41 ,0.66,75854,758
1393873,January,2004,Diploma,Computing,Loan,No,Local,1.16,Yes,1,3.54,124.75,6.78 ,1.42,40742,407
1394729,January,1997,Diploma,Engineering,Sponsored,,Local,3.94,No,0,2.45,100.01,7.32 ,2.66,15036,156
1395646,January,2019,Diploma,Computing,Sponsored,,Local,2.97,No,0,3.26,365.18,4.41 ,0.66,75854,758
1396743,January,1999,Diploma,Computing,Loan,No,Local,2.41,No,0,3.43,79.15,6.14 ,2.74,20655,205
1397864,January,2003,Foundation,Engineering,Sponsored,,Local,2.26,No,0,3.61,110.2,5.79 ,1.09,36279,367
1398155,January,2011,Diploma,Business,Private,,Local,3.51,No,0,3.05,297.95,5.29 ,3.17,54244,544
1399843,January,2015,Diploma,Business,Sponsored,,Local,1.80,Yes,1,3.10,301.35,5.09 ,2.1,90558,905
1400568,September,2010,Foundation,Engineering,Private,,Local,2.51,No,0,3.39,255.02,7.42 ,1.62,49593,491
1401183,September,1999,Foundation,Engineering,Loan,No,International,2.07,No,0,3.43,79.15,6.14 ,2.74,20655,205
1402813,September,2006,Foundation,Business,Sponsored,,International,3.13,No,0,3.32,162.69,5.58 ,3.61,43490,439
1403276,September,2017,Foundation,Computing,Sponsored,,Local,2.00,Yes,0,3.41,319.11,5.81 ,3.87,91033,910
1404846,January,2014,Diploma,Computing,Private,,Local,3.73,No,0,2.88,338.07,6.01 ,3.14,50584,515
1405352,January,2008,Diploma,Computing,Sponsored,,Local,2.52,No,0,3.32,230.81,4.83 ,5.44,43261,436
1406372,January,2019,Diploma,Business,Private,,Local,3.51,No,0,3.26,365.18,4.41 ,0.66,75854,758
1407340,January,2010,Foundation,Business,Private,,Local,2.68,No,0,3.39,255.02,7.42 ,1.62,49593,491
1408954,January,2011,Diploma,Business,Sponsored,,Local,3.84,No,0,3.05,297.95,5.29 ,3.17,54244,544
1409786,January,2005,Foundation,Engineering,Sponsored,,Local,2.73,No,0,3.53,143.53,5.33 ,2.98,34676,346
1410503,January,2006,Foundation,Engineering,Loan,Yes,Local,2.74,No,0,3.32,162.69,5.58 ,3.61,43490,439
1411567,January,2022,Diploma,Engineering,Loan,Yes,Local,2.04,No,0,3.73,406.31,8.69 ,3.38,63905,695
1412122,September,2002,Diploma,Computing,Loan,Yes,Local,2.04,No,0,3.48,100.85,5.39 ,1.81,28626,282
1413599,September,2019,Foundation,Engineering,Sponsored,,Local,2.96,No,0,3.26,365.18,4.41 ,0.66,75854,758
1414707,September,2007,Foundation,Engineering,Sponsored,,Local,2.22,No,0,3.23,193.55,6.30 ,2.03,43625,456
1415762,September,1999,Diploma,Business,Loan,Yes,Local,3.13,No,0,3.43,79.15,6.14 ,2.74,20655,205
1416394,January,2005,Foundation,Engineering,Sponsored,,Local,2.51,No,0,3.53,143.53,5.33 ,2.98,34676,346
1417636,January,2007,Diploma,Engineering,Sponsored,,Local,3.38,No,0,3.23,193.55,6.30 ,2.03,43625,456
